category,season,pilling,condition,price,pattern,stains,holes,front_img,back_img,timestamp,day,cut_multihot,damage_count,damage_severity,material_dict,material_vector,main_color,brand,type,size,usage
0,0,3,2,<50,0,1,0,/content/nov2022/2022-11-04/front_2022_11_05_09_28_23.jpg,/content/nov2022/2022-11-04/back_2022_11_05_09_28_23.jpg,2022_11_05_09_28_23,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,4,0
0,0,3,3,<50,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_11_11_11.jpg,/content/nov2022/2022-11-04/back_2022_11_05_11_11_11.jpg,2022_11_05_11_11_11,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,1,3,0
0,1,4,4,<50,2,0,0,/content/nov2022/2022-11-04/front_2022_11_05_09_22_02.jpg,/content/nov2022/2022-11-04/back_2022_11_05_09_22_02.jpg,2022_11_05_09_22_02,2022-11-04,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,0,4,0
0,0,5,4,50-100,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_12_25_16.jpg,/content/nov2022/2022-11-04/back_2022_11_05_12_25_16.jpg,2022_11_05_12_25_16,2022-11-04,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,2,1
0,0,5,4,50-100,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_08_54_28.jpg,/content/nov2022/2022-11-04/back_2022_11_05_08_54_28.jpg,2022_11_05_08_54_28,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,5,1
0,1,4,3,<50,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_09_07_38.jpg,/content/nov2022/2022-11-04/back_2022_11_05_09_07_38.jpg,2022_11_05_09_07_38,2022-11-04,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 78, 'viscose': 22}","[0, 78, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,3,0
0,0,4,4,<50,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_12_23_27.jpg,/content/nov2022/2022-11-04/back_2022_11_05_12_23_27.jpg,2022_11_05_12_23_27,2022-11-04,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,1,3,0
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_10_09_10.jpg,/content/nov2022/2022-11-04/back_2022_11_05_10_09_10.jpg,2022_11_05_10_09_10,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,1,4,1
0,1,3,3,<50,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_09_09_29.jpg,/content/nov2022/2022-11-04/back_2022_11_05_09_09_29.jpg,2022_11_05_09_09_29,2022-11-04,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 78, 'viscose': 22}","[0, 78, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,3,0
0,0,5,5,100-150,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_12_15_51.jpg,/content/nov2022/2022-11-04/back_2022_11_05_12_15_51.jpg,2022_11_05_12_15_51,2022-11-04,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'acrylic': 80, 'wool': 20}","[0, 0, 0, 80, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,0,1
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-04/front_2022_11_05_10_11_01.jpg,/content/nov2022/2022-11-04/back_2022_11_05_10_11_01.jpg,2022_11_05_10_11_01,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,4,0,5,1
0,1,3,3,<50,0,1,0,/content/nov2022/2022-11-04/front_2022_11_05_09_14_22.jpg,/content/nov2022/2022-11-04/back_2022_11_05_09_14_22.jpg,2022_11_05_09_14_22,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 92, 'elastane': 8}","[92, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,4,0
0,0,3,3,<50,0,1,0,/content/nov2022/2022-11-04/front_2022_11_05_11_36_18.jpg,/content/nov2022/2022-11-04/back_2022_11_05_11_36_18.jpg,2022_11_05_11_36_18,2022-11-04,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0
0,0,2,2,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_09_55_15.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_55_15.jpg,2022_11_16_09_55_15,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'wool': 50, 'angora': 40, 'nylon': 10}","[0, 0, 0, 0, 10, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,0,0,0,0
0,0,5,5,100-150,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_12_31_07.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_31_07.jpg,2022_11_16_12_31_07,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'linen': 50, 'viscose': 50}","[0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0]",1,5,1,3,1
0,0,4,2,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_12_06_24.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_06_24.jpg,2022_11_16_12_06_24,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0
0,0,4,2,<50,2,1,0,/content/nov2022/2022-11-16/front_2022_11_16_12_10_33.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_10_33.jpg,2022_11_16_12_10_33,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'nylon': 100},"[0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,0,0,0,0
0,0,5,2,<50,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_36_20.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_36_20.jpg,2022_11_16_13_36_20,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",1,1,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,1,0
0,5,5,3,100-150,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_09_21_12.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_21_12.jpg,2022_11_16_09_21_12,2022-11-16,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 58, 'cotton': 30, 'nylon': 12}","[30, 58, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,3,3,2,0
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_12_00_01.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_00_01.jpg,2022_11_16_12_00_01,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0,2,1
0,0,4,2,<50,2,1,0,/content/nov2022/2022-11-16/front_2022_11_16_12_01_35.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_01_35.jpg,2022_11_16_12_01_35,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,4,0,0,0
0,0,5,5,50-100,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_40_33.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_40_33.jpg,2022_11_16_09_40_33,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'acrylic': 55, 'cotton': 45}","[45, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,3,0,3,1
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_38_46.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_38_46.jpg,2022_11_16_13_38_46,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 88, 'elastane': 12}","[0, 88, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,3,1
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_01_39.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_01_39.jpg,2022_11_16_13_01_39,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 97, 'elastane': 3}","[0, 97, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,2,1
0,1,3,2,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_09_37_55.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_37_55.jpg,2022_11_16_09_37_55,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0,4,0
0,0,3,3,<50,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_10_21_22.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_21_22.jpg,2022_11_16_10_21_22,2022-11-16,"[0, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 90, 'elastane': 10}","[0, 90, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,2,0
0,0,4,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_13_22_53.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_22_53.jpg,2022_11_16_13_22_53,2022-11-16,"[0, 0, 0, 0, 1, 1, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,0,3,2,0
0,0,3,2,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_13_40_20.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_40_20.jpg,2022_11_16_13_40_20,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'viscose': 100},"[0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0
0,0,5,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_11_49_46.jpg,/content/nov2022/2022-11-16/back_2022_11_16_11_49_46.jpg,2022_11_16_11_49_46,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 95, 'elastane': 5}","[0, 95, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,1,2,0
0,0,5,5,100-150,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_10_25_50.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_25_50.jpg,2022_11_16_10_25_50,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 96, 'elastane': 4}","[0, 96, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,0,3,1
0,0,5,3,<50,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_12_26_16.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_26_16.jpg,2022_11_16_12_26_16,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,5,0
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_43_32.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_43_32.jpg,2022_11_16_13_43_32,2022-11-16,"[0, 1, 0, 0, 0, 0, 0, 1]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,1,0,1,1
0,1,5,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_09_08_56.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_08_56.jpg,2022_11_16_09_08_56,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,1,0,0
0,0,4,4,<50,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_51_08.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_51_08.jpg,2022_11_16_09_51_08,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,2,0
0,0,4,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_08_46_39.jpg,/content/nov2022/2022-11-16/back_2022_11_16_08_46_39.jpg,2022_11_16_08_46_39,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0,5,0
0,0,5,4,<50,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_48_57.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_48_57.jpg,2022_11_16_13_48_57,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,0,0,0,0
0,0,4,4,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_46_05.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_46_05.jpg,2022_11_16_13_46_05,2022-11-16,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,"{'polyester': 85, 'viscose': 10, 'elastane': 5}","[0, 85, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,5,1,2,0
0,0,4,2,<50,2,1,0,/content/nov2022/2022-11-16/front_2022_11_16_13_42_21.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_42_21.jpg,2022_11_16_13_42_21,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0
0,0,5,5,100-150,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_12_03_36.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_03_36.jpg,2022_11_16_12_03_36,2022-11-16,"[0, 1, 1, 0, 0, 0, 1, 0]",0,0,"{'polyester': 97, 'elastane': 3}","[0, 97, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,1,1,1
0,0,5,5,50-100,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_19_40.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_19_40.jpg,2022_11_16_13_19_40,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 73, 'polyester': 24, 'elastane': 3}","[73, 24, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,2,1
0,0,3,3,<50,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_10_18_21.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_18_21.jpg,2022_11_16_10_18_21,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 90, 'polyester': 10}","[90, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,0,0,4,0
0,0,5,3,<50,2,1,0,/content/nov2022/2022-11-16/front_2022_11_16_12_14_43.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_14_43.jpg,2022_11_16_12_14_43,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,1,0,2,0
0,0,3,3,<50,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_10_55.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_10_55.jpg,2022_11_16_09_10_55,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 80, 'cotton': 20}","[20, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,0,0,2,0
0,0,4,3,50-100,2,0,0,/content/nov2022/2022-11-16/front_2022_11_16_10_09_04.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_09_04.jpg,2022_11_16_10_09_04,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,3,1,1,0
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_30_22.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_30_22.jpg,2022_11_16_13_30_22,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0,1,1
0,1,5,5,<50,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_33_36.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_33_36.jpg,2022_11_16_09_33_36,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 95, 'elastane': 5}","[0, 0, 95, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0,1,2,1
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_10_06_59.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_06_59.jpg,2022_11_16_10_06_59,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0,3,1
0,0,5,3,<50,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_43_33.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_43_33.jpg,2022_11_16_09_43_33,2022-11-16,"[0, 1, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,4,0,5,0
0,0,5,5,100-150,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_12_29_45.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_29_45.jpg,2022_11_16_12_29_45,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'linen': 50, 'viscose': 50}","[0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0]",1,5,3,3,1
0,0,3,2,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_11_47_19.jpg,/content/nov2022/2022-11-16/back_2022_11_16_11_47_19.jpg,2022_11_16_11_47_19,2022-11-16,"[1, 0, 1, 0, 0, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,5,1,3,0
0,0,5,5,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_13_12_48.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_12_48.jpg,2022_11_16_13_12_48,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 44, 'polyester': 21, 'elastane': 3}","[44, 21, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,2,1
0,0,3,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_10_16_06.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_16_06.jpg,2022_11_16_10_16_06,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0
0,0,3,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_09_48_14.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_48_14.jpg,2022_11_16_09_48_14,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'viscose': 95, 'elastane': 5}","[0, 0, 95, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,2,0
0,0,5,3,<50,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_43_34.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_43_34.jpg,2022_11_16_09_43_34,2022-11-16,"[0, 1, 0, 1, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,4,0,5,0
0,0,3,3,<50,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_12_12_40.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_12_40.jpg,2022_11_16_12_12_40,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,0,0,2,0
0,0,4,4,50-100,2,0,0,/content/nov2022/2022-11-16/front_2022_11_16_11_56_37.jpg,/content/nov2022/2022-11-16/back_2022_11_16_11_56_37.jpg,2022_11_16_11_56_37,2022-11-16,"[0, 1, 0, 0, 1, 0, 0, 0]",0,0,"{'nylon': 95, 'spandex': 5}","[0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]",2,0,1,0,0
0,5,4,2,<50,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_09_58_57.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_58_57.jpg,2022_11_16_09_58_57,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 30, 'cotton': 20}","[20, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,0,3,4,0
0,0,4,4,50-100,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_10_02_52.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_02_52.jpg,2022_11_16_10_02_52,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,4,0,0,0
0,0,5,4,50-100,1,0,0,/content/nov2022/2022-11-16/front_2022_11_16_09_18_09.jpg,/content/nov2022/2022-11-16/back_2022_11_16_09_18_09.jpg,2022_11_16_09_18_09,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,3,1
0,0,5,2,<50,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_13_34_43.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_34_43.jpg,2022_11_16_13_34_43,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'polyester': 100},"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,5,1,1,0
0,0,5,5,50-100,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_12_24_39.jpg,/content/nov2022/2022-11-16/back_2022_11_16_12_24_39.jpg,2022_11_16_12_24_39,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'cotton': 95, 'elastane': 5}","[95, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,1,0,5,1
0,0,4,1,<50,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_13_16_38.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_16_38.jpg,2022_11_16_13_16_38,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",12,3,"{'cotton': 50, 'polyester': 25, 'rayon': 25}","[50, 25, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,3,0,0
0,0,4,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_11_52_31.jpg,/content/nov2022/2022-11-16/back_2022_11_16_11_52_31.jpg,2022_11_16_11_52_31,2022-11-16,"[0, 1, 0, 0, 0, 0, 0, 1]",0,0,{'rayon': 100},"[0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,1,1,0
0,0,3,3,<50,0,0,0,/content/nov2022/2022-11-16/front_2022_11_16_11_54_55.jpg,/content/nov2022/2022-11-16/back_2022_11_16_11_54_55.jpg,2022_11_16_11_54_55,2022-11-16,"[0, 1, 1, 0, 0, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,0,1,1,0
0,0,3,3,<50,0,1,0,/content/nov2022/2022-11-16/front_2022_11_16_13_28_00.jpg,/content/nov2022/2022-11-16/back_2022_11_16_13_28_00.jpg,2022_11_16_13_28_00,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,"{'polyester': 70, 'cotton': 30}","[30, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,3,1,0
0,1,4,3,<50,1,1,0,/content/nov2022/2022-11-16/front_2022_11_16_10_11_27.jpg,/content/nov2022/2022-11-16/back_2022_11_16_10_11_27.jpg,2022_11_16_10_11_27,2022-11-16,"[1, 0, 0, 0, 1, 0, 0, 0]",0,0,{'cotton': 100},"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,5,1,1,0
